"AY","semester","emplid_ID","GPA","CREDITS","DEGREE","StartDate","EndDate","duration","LocationLatitude","LocationLongitude","Q103","Q1","Q2","Q2_3_TEXT","Q3","Q4","Q4_6_TEXT","Q5","Q6","Q6_1_TEXT","Q6_2_TEXT","Q7","Q8","Q9","Q10","Q10_1_TEXT","Q10_2_TEXT","Q10_3_TEXT","Q10_4_TEXT","Q10_5_TEXT","Q10_6_TEXT","Q10_8_TEXT","Q11","Q12","Q13","Q14","Q14_6_TEXT","Q15","Q16","BSMS11_PR","BSMS12_PR","Q95","Q102"
"2024","Spring","24346245",3.363,122,"BA","2024-04-22","2024-04-22","1177","40.9476","-73.8624","10705","2003","Female",NA,"Female","Heterosexual (as in ""straight"")",NA,"Full-time (12 credits or more)","Declared (Please specify major):","Psychology",NA,"3.3","2nd year undergraduate","Yes","Hispanic, Latino or Spanish Origin (E.g., Mexican or Mexican American. Puerto Rican, Cuban, Salvadorian, Dominican, etc.)",NA,NA,"Mexican-American ",NA,NA,NA,NA,"Yes","No","No","Single",NA,"Less than $60,000","$201-$400",NA,"$60,000 to $99,999","category people are perceived as based on income ","i don’t know"
"2024","Spring","24441996",3.517,134,"BS","2024-04-22","2024-04-22","3200","40.6704","-73.6981","11003","2005","Male",NA,"Male","Heterosexual (as in ""straight"")",NA,"Full-time (12 credits or more)","Declared (Please specify major):","Biomedical Science",NA,"3.3","1st year undergraduate","No","Black or African American (E.g., African American, Jamaican, Haitian, Nigerian, Ethiopian, Somalian, etc.:",NA,"Jamaican American",NA,NA,NA,NA,NA,"No","No","No","Single",NA,"$100,000 to $150,000","$401-$600",NA,"$150,001 to $299,999","The value a person has in society ","The idea that a person can vary in social status "
"2024","Spring","24298202",3.324,97,"BA","2024-04-23","2024-04-23","1771","40.7961","-73.9513","10029","2004","Male",NA,"Male","Heterosexual (as in ""straight"")",NA,"Full-time (12 credits or more)","Undeclared (Please specify intended major):",NA,"architecture","3.1","2nd year undergraduate","Yes","Hispanic, Latino or Spanish Origin (E.g., Mexican or Mexican American. Puerto Rican, Cuban, Salvadorian, Dominican, etc.)",NA,NA,"Mexican",NA,NA,NA,NA,"Yes","Yes","No","Single",NA,"$60,000 to $99,999","$201-$400",NA,"$60,000 to $99,999","I would define social status as a position one is in. This could be in a big group of pepple, jobs, etc. ","Social mobility to me is the change one faces within their own family. One can gain a very high tier job and someone in our family still working for a very low tier company. "
"2024","Spring","23954109",2.425,94,"BA","2024-04-24","2024-04-24","848","40.873","-73.8233","10465","2002","Male",NA,"Male","Heterosexual (as in ""straight"")",NA,"Full-time (12 credits or more)","Declared (Please specify major):","psychology",NA,"2.3","3rd year undergraduate","Yes","Hispanic, Latino or Spanish Origin (E.g., Mexican or Mexican American. Puerto Rican, Cuban, Salvadorian, Dominican, etc.)",NA,NA,"mixed",NA,NA,NA,NA,"Yes","No","No","Single",NA,"Less than $60,000","$401-$600",NA,"$60,000 to $99,999","economic status","economic growth"
"2024","Spring","24292149",2.971,107,"BA","2024-04-24","2024-04-24","973","40.8271","-73.9359","10039","2004","Female",NA,"Female","Heterosexual (as in ""straight"")",NA,"Full-time (12 credits or more)","Declared (Please specify major):","Psychology",NA,"3.1","2nd year undergraduate","No","Black or African American (E.g., African American, Jamaican, Haitian, Nigerian, Ethiopian, Somalian, etc.:",NA,"African American, Jamaican",NA,NA,NA,NA,NA,"No","No","No","Single",NA,"$60,000 to $99,999","$200 or less",NA,"$60,000 to $99,999","I define it as your standing in society which determines your treatment and I understand it to be full of crap because we are all human at the end of the day with an expiration date.","Genuinely don't know what that means but probably it how sociable you are with other people and I guess I understand it as navigating sociably."
"2024","Spring","24452008",2.825,36,"BA","2024-04-24","2024-04-24","9232","40.694","-73.9901","10460","2006","Female",NA,"Female","Heterosexual (as in ""straight"")",NA,"Full-time (12 credits or more)","Undeclared (Please specify intended major):",NA,"Biology","0.000","1st year undergraduate","Yes","Hispanic, Latino or Spanish Origin (E.g., Mexican or Mexican American. Puerto Rican, Cuban, Salvadorian, Dominican, etc.)",NA,NA,"Dominican ",NA,NA,NA,NA,"Yes","No","No","Single",NA,"Less than $60,000","Other ( Please specify):","0","Greater than $300,000","I understand it as someone's position in society. ","I understand it as someone going from one position to another in society."
"2024","Spring","24292149",2.971,107,"BA","2024-04-24","2024-04-24","1481","40.8271","-73.9359","10039","2004","Female",NA,"Female","Heterosexual (as in ""straight"")",NA,"Full-time (12 credits or more)","Declared (Please specify major):","Psychology",NA,"3.1","2nd year undergraduate","No","Black or African American (E.g., African American, Jamaican, Haitian, Nigerian, Ethiopian, Somalian, etc.:",NA,"Black, Jamaican",NA,NA,NA,NA,NA,"No","No","No","Single",NA,"$60,000 to $99,999","$200 or less",NA,"$60,000 to $99,999","your position in society that determines your treatment and i believe the term in absurb because no status will lengthen your lifestyle when death comes knocking at your door.","probably socialbility in the workplace "
"2024","Spring","24434919",2.721,51,"BBA","2024-04-26","2024-04-26","10378","40.8646","-73.8981","10458","2005","Male",NA,"Male","Heterosexual (as in ""straight"")",NA,"Full-time (12 credits or more)","Declared (Please specify major):","Biochemistry",NA,"3.2","1st year undergraduate","No","Black or African American (E.g., African American, Jamaican, Haitian, Nigerian, Ethiopian, Somalian, etc.:",NA,"Ghanian",NA,NA,NA,NA,NA,"Yes","No","No","Single",NA,"$60,000 to $99,999","$200 or less",NA,"$60,000 to $99,999","Money","The way your able to maneuver regardless of your social standing "
"2024","Spring","24236462",3.136,97,"BARCH","2024-04-26","2024-04-26","822","40.7292","-73.7514","11001","2005","Female",NA,"Female","Heterosexual (as in ""straight"")",NA,"Full-time (12 credits or more)","Declared (Please specify major):","architecture",NA,"3.5","1st year undergraduate","No","Asian (E.g., Chinese, Filipino, Asian Indian, Bangladeshi, Vietnamese, Korean etc,)",NA,NA,NA,"Pakistani",NA,NA,NA,"Yes","No","No","Single",NA,"$60,000 to $99,999","$200 or less",NA,"$60,000 to $99,999","how you get perceived .","the ability to move up"
"2024","Spring","24446696",3.909,63,"BS","2024-04-28","2024-04-28","713","40.6208","-74.0426","11209","2005","Male",NA,"Male","Heterosexual (as in ""straight"")",NA,"Full-time (12 credits or more)","Undeclared (Please specify intended major):",NA,"Biochemsitry","4.0","1st year undergraduate","No","White or Caucasian (E.g., German, Irish, English, Italian, Polish, French, etc.)","Irish",NA,NA,NA,NA,NA,NA,"No","No","No","Single",NA,"$60,000 to $99,999","$200 or less",NA,"$150,001 to $299,999","How others value you and your work","social mobility is how an individual changes how others perceive them"
"2024","Spring","24073704",3.897,120,"BA","2024-04-28","2024-04-28","923","40.9673","-73.8418","10710","2002","Male",NA,"Male","Heterosexual (as in ""straight"")",NA,"Full-time (12 credits or more)","Declared (Please specify major):","Political Science",NA,"3.9","4th year undergraduate","No","Middle Eastern or North African (E.g., Lebanese, Iranian, Egyptian, Syrian, Moroccan, Algerian, etc.)",NA,NA,NA,NA,NA,"Arab/Jordanian",NA,"Yes","Yes","No","Single",NA,"$150,001 to $299,999","$200 or less",NA,"$150,001 to $299,999","how others see your standing, as well as your relation to others in terms of money, career, and sucesss.","the ability to move from one level of success and social standing to another"
"2024","Spring","24431043",3.166,18,"BA","2024-04-28","2024-04-28","2149","40.822","-73.86","10456","2003","Male",NA,"Male","Heterosexual (as in ""straight"")",NA,"Full-time (12 credits or more)","Undeclared (Please specify intended major):",NA,"Psychology","3.0","1st year undergraduate","Yes","Hispanic, Latino or Spanish Origin (E.g., Mexican or Mexican American. Puerto Rican, Cuban, Salvadorian, Dominican, etc.)",NA,NA,"Dominican",NA,NA,NA,NA,"Yes","No","No","Domestic partnership",NA,"$60,000 to $99,999","$200 or less",NA,"$60,000 to $99,999","A persons importance in society.","advancement in society."
"2024","Spring","24291559",3.349,120,"BA","2024-04-29","2024-04-29","2621","40.6994","-73.8883","10021","2004","Male",NA,"Male","Heterosexual (as in ""straight"")",NA,"Full-time (12 credits or more)","Undeclared (Please specify intended major):",NA,"Computer Science","3.2","2nd year undergraduate","Yes","Hispanic, Latino or Spanish Origin (E.g., Mexican or Mexican American. Puerto Rican, Cuban, Salvadorian, Dominican, etc.)",NA,NA,"Mexican American",NA,NA,NA,NA,"Yes","No","No","Single",NA,"$60,000 to $99,999","$200 or less",NA,"$100,000 to $150,000","Social Status is a person's position in society in terms of their wealth, fame, and connections. A person with a high social status is considered wealthy, widely loved, and successful while a person with low social status is part of the general public, someone with little to no wealth, and no aspiring success in their career.","Social mobility is the act of moving up in the social hierarchy, so to say, the act of gaining more fame and success in society."
"2024","Spring","24069127",3.502,125,"BS","2024-04-30","2024-04-30","1310","40.7015","-73.8422","11415","2003","Female",NA,"Female","Heterosexual (as in ""straight"")",NA,"Full-time (12 credits or more)","Declared (Please specify major):","Psychology",NA,"3.4","3rd year undergraduate","No","Asian (E.g., Chinese, Filipino, Asian Indian, Bangladeshi, Vietnamese, Korean etc,)",NA,NA,NA,"Pakistani",NA,NA,NA,"Yes","No","No","Single",NA,"Less than $60,000","$201-$400",NA,"$100,000 to $150,000","Your status in society","Ability to move up in society"
"2024","Spring","24193446",2.907,105,"BSED","2024-04-30","2024-04-30","1474","40.8646","-73.8981","10458","2002","Female",NA,"Female","Heterosexual (as in ""straight"")",NA,"Full-time (12 credits or more)","Declared (Please specify major):","childhood education",NA,"3.08","3rd year undergraduate","No","White or Caucasian (E.g., German, Irish, English, Italian, Polish, French, etc.)","albanian",NA,NA,NA,NA,NA,NA,"Yes","No","No","Single",NA,"Less than $60,000","$200 or less",NA,"Less than 60,000","where one stands in society","leveling up "
"2024","Spring","24451466",3.877,103,"BM","2024-04-30","2024-04-30","1148","37.751","-97.822","10027","2005","Male",NA,"Male","Heterosexual (as in ""straight"")",NA,"Full-time (12 credits or more)","Declared (Please specify major):","Sonic Arts",NA,"3.8","1st year undergraduate","No","White or Caucasian (E.g., German, Irish, English, Italian, Polish, French, etc.)","Unknown/Multiple",NA,NA,NA,NA,NA,NA,"No","Yes","No","Single",NA,"$60,000 to $99,999","$200 or less",NA,"Less than 60,000","I have never quite understood the term because when most people say ""social status"" they mean a mix of economic status and how many different relationships they have. Because that is the commonly understood definition, that is what I used to choose my answers. That being said, I would define it as someone's satisfaction with their various relationships.","I would assume the term means one's ability to navigate social situations."
"2024","Spring","24415107",3.616,105,"BA/MA","2024-04-24","2024-04-30","527459","40.8438","-73.8813","10460","2005","Female",NA,"Female","Heterosexual (as in ""straight"")",NA,"Full-time (12 credits or more)","Declared (Please specify major):","Psychology",NA,"3.6","1st year undergraduate","Yes","Hispanic, Latino or Spanish Origin (E.g., Mexican or Mexican American. Puerto Rican, Cuban, Salvadorian, Dominican, etc.)",NA,NA,"Dominican",NA,NA,NA,NA,"Yes","No","No","Single",NA,"Less than $60,000","$200 or less",NA,"$100,000 to $150,000","Social status refers to an individual's position or rank within a society's hierarchy, often determined by factors such as wealth, occupation, education, and social connections.","Social mobility refers to the ability of individuals or groups to move within or between social strata or classes over time, typically upward or downward, often influenced by factors like education, economic opportunity, and social networks."
"2024","Spring","23239329",3.085,120,"BA","2024-05-01","2024-05-01","709","40.8205","-73.9183","10455","1998","Female",NA,"Female","Heterosexual (as in ""straight"")",NA,"Full-time (12 credits or more)","Declared (Please specify major):","Psychology",NA,"3","4th year undergraduate","Yes","Hispanic, Latino or Spanish Origin (E.g., Mexican or Mexican American. Puerto Rican, Cuban, Salvadorian, Dominican, etc.)",NA,NA,"Dominican",NA,NA,NA,NA,"Yes","No","No","Separated",NA,"Less than $60,000","$200 or less",NA,"$150,001 to $299,999","Economy wise, and importance ","The ability to move from one status to another"
"2024","Spring","24355014",3.764,118,"BA","2024-05-01","2024-05-01","584","40.7589","-73.9913","10128","2005","Male",NA,"Male","Heterosexual (as in ""straight"")",NA,"Full-time (12 credits or more)","Declared (Please specify major):","Advertising and PR",NA,"3.95","1st year undergraduate","Yes","White or Caucasian (E.g., German, Irish, English, Italian, Polish, French, etc.)","German",NA,NA,NA,NA,NA,NA,"Yes","No","No","Single",NA,"$60,000 to $99,999","$200 or less",NA,"$60,000 to $99,999","Your financial, political, ethnical positions in relation to the people surrounding you","The extent to which a person can change their social class"
"2024","Spring","24317597",3.566,104,"BA","2024-05-01","2024-05-01","1875","40.8312","-73.9067","10456","2005","Female",NA,"Female","Heterosexual (as in ""straight"")",NA,"Full-time (12 credits or more)","Declared (Please specify major):","Psychology",NA,"3.33","1st year undergraduate","Yes","Hispanic, Latino or Spanish Origin (E.g., Mexican or Mexican American. Puerto Rican, Cuban, Salvadorian, Dominican, etc.)",NA,NA,"Dominican",NA,NA,NA,NA,"Yes","No","No","Single",NA,"Less than $60,000","$200 or less",NA,"Less than 60,000","its having an important position in society","its someond moving up or down from one social status"
"2024","Spring","23995113",3.271,124,"BA","2024-05-02","2024-05-02","2060","40.6704","-73.6981","11510","2004","Female",NA,"Female","Heterosexual (as in ""straight"")",NA,"Full-time (12 credits or more)","Declared (Please specify major):","Psychology",NA,"3.0","2nd year undergraduate","No","Black or African American (E.g., African American, Jamaican, Haitian, Nigerian, Ethiopian, Somalian, etc.:",NA,"Haitian",NA,NA,NA,NA,NA,"Yes","No","No","Single",NA,"$60,000 to $99,999","$200 or less",NA,"$100,000 to $150,000","It’s the umbrella term that holds characteristics of oneself. Are you a daughter or son? Student or teacher? Single or Married? Low or High Income Earner? Popular or extroverted? Or Are you not popular or prefer being alone?These compromise one’s relationship and identity in society. They have ranking meaning; you can interplay between a less or more advanced version of social status. ","The form of interplay or movement between one stage or social status to another. Think of an entry level position evolving into an advanced level position. Or Unexpectedly inheriting fifty million when you were previously worth less than fifty thousand. Sometimes you control it, other times it occurs unexpectedly."
