danceability,mode,acousticness,valence,genre
0.831,1,0.0894,0.232,Underground Rap
0.917,1,0.00219,0.819,Underground Rap
0.782,0,0.0619,0.68,Underground Rap
0.665,0,0.499,0.523,Underground Rap
0.926,0,0.354,0.562,Underground Rap
0.775,0,0.071,0.494,Underground Rap
0.837,0,0.17,0.847,Underground Rap
0.905,0,0.127,0.571,Underground Rap
0.935,0,0.659,0.8,Underground Rap
0.847,0,0.0326,0.437,Underground Rap
0.752,1,0.0151,0.347,Underground Rap
0.905,1,0.463,0.431,Underground Rap
0.709,1,0.165,0.455,Underground Rap
0.79,0,0.201,0.451,Underground Rap
0.669,0,0.0703,0.573,Underground Rap
0.794,1,0.0253,0.604,Underground Rap
0.857,1,0.0319,0.243,Underground Rap
0.581,0,0.158,0.89,Underground Rap
0.773,1,0.426,0.72,Underground Rap
0.753,1,0.0184,0.476,Underground Rap
0.949,1,0.00716,0.26,Underground Rap
0.669,1,0.577,0.573,Underground Rap
0.541,0,0.0145,0.604,Underground Rap
0.728,1,0.731,0.646,Underground Rap
0.762,0,0.232,0.547,Underground Rap
0.701,1,0.239,0.563,Underground Rap
0.672,1,0.619,0.204,Underground Rap
0.819,1,0.0677,0.116,Underground Rap
0.803,0,0.0467,0.331,Underground Rap
0.776,0,0.329,0.844,Underground Rap
0.852,1,0.0293,0.609,Underground Rap
0.61,0,0.0104,0.662,Underground Rap
0.747,1,0.0628,0.412,Underground Rap
0.562,0,0.157,0.38,Underground Rap
0.922,1,0.502,0.399,Underground Rap
0.875,0,0.0357,0.648,Underground Rap
0.816,1,0.157,0.189,Underground Rap
0.677,1,0.103,0.159,Underground Rap
0.781,0,0.036,0.516,Underground Rap
0.822,1,0.237,0.844,Underground Rap
0.65,0,0.221,0.6,Underground Rap
0.943,1,0.0552,0.608,Underground Rap
0.551,1,0.115,0.205,Underground Rap
0.849,1,0.282,0.574,Underground Rap
0.816,1,0.203,0.43,Underground Rap
0.628,0,0.0271,0.218,Underground Rap
0.757,1,0.336,0.389,Underground Rap
0.52,1,0.0726,0.46,Underground Rap
0.837,1,0.000467,0.228,Underground Rap
0.803,1,0.00606,0.383,Underground Rap
0.654,1,0.0747,0.168,Underground Rap
0.648,0,0.123,0.567,Underground Rap
0.553,1,0.0131,0.139,Underground Rap
0.719,1,0.127,0.288,Underground Rap
0.594,1,0.0389,0.891,Underground Rap
0.691,0,0.0147,0.532,Underground Rap
0.632,0,0.402,0.882,Underground Rap
0.932,1,0.0172,0.419,Underground Rap
0.813,0,0.627,0.599,Underground Rap
0.848,0,0.523,0.333,Underground Rap
0.566,0,0.52,0.513,Underground Rap
0.704,1,0.0358,0.392,Underground Rap
0.727,1,0.0326,0.291,Underground Rap
0.823,0,0.416,0.277,Underground Rap
0.523,1,0.000616,0.277,Underground Rap
0.726,1,0.0293,0.733,Underground Rap
0.827,0,0.0997,0.587,Underground Rap
0.783,1,0.00706,0.0586,Underground Rap
0.644,0,0.589,0.519,Underground Rap
0.788,1,0.0524,0.367,Underground Rap
0.511,0,0.349,0.218,Underground Rap
0.742,1,0.0402,0.97,Underground Rap
0.665,0,0.0237,0.632,Underground Rap
0.618,0,0.246,0.454,Underground Rap
0.554,0,0.383,0.62,Underground Rap
0.663,1,0.209,0.116,Underground Rap
0.701,1,0.109,0.841,Underground Rap
0.715,1,0.373,0.337,Underground Rap
0.72,0,0.051,0.0527,Underground Rap
0.72,0,0.221,0.702,Underground Rap
0.626,0,0.0565,0.567,Underground Rap
0.632,0,0.549,0.329,Underground Rap
0.542,1,0.701,0.0857,Underground Rap
0.792,1,0.0394,0.084,Underground Rap
0.469,0,0.224,0.444,Underground Rap
0.776,1,0.0802,0.233,Underground Rap
0.798,1,0.199,0.394,Underground Rap
0.65,0,0.577,0.504,Underground Rap
0.878,1,0.406,0.176,Underground Rap
0.694,0,0.083,0.138,Underground Rap
0.531,0,0.308,0.398,Underground Rap
0.796,1,0.0742,0.558,Underground Rap
0.442,0,0.191,0.218,Underground Rap
0.766,1,0.0011,0.325,Underground Rap
0.508,1,0.0627,0.275,Underground Rap
0.788,0,0.1,0.235,Underground Rap
0.657,0,0.37,0.536,Underground Rap
0.632,1,0.0207,0.539,Underground Rap
0.465,1,0.0711,0.409,Underground Rap
0.268,1,0.0518,0.416,Underground Rap
0.497,0,0.214,0.192,Underground Rap
0.629,0,0.0195,0.623,Underground Rap
0.74,1,0.411,0.33,Underground Rap
0.65,0,0.021,0.169,Underground Rap
0.657,1,0.0277,0.445,Underground Rap
0.575,1,0.0757,0.494,Underground Rap
0.475,1,0.183,0.648,Underground Rap
0.642,1,0.184,0.129,Underground Rap
0.482,1,0.629,0.336,Underground Rap
0.29,1,0.000659,0.45,Underground Rap
0.666,1,0.437,0.377,Underground Rap
0.736,1,0.00535,0.505,Underground Rap
0.745,1,0.703,0.338,Underground Rap
0.748,0,0.204,0.483,Underground Rap
0.779,0,0.258,0.421,Underground Rap
0.394,1,0.00996,0.335,Underground Rap
0.744,0,0.455,0.266,Underground Rap
0.792,1,0.0722,0.11,Underground Rap
0.568,1,0.138,0.293,Underground Rap
0.736,0,0.0681,0.203,Underground Rap
0.821,1,0.0428,0.0494,Underground Rap
0.674,0,0.229,0.0762,Underground Rap
0.802,1,0.265,0.512,Underground Rap
0.747,0,0.138,0.511,Underground Rap
0.608,0,0.356,0.896,Underground Rap
0.666,1,0.0573,0.276,Underground Rap
0.788,0,0.579,0.383,Underground Rap
0.873,1,0.03,0.858,Underground Rap
0.886,0,0.207,0.454,Underground Rap
0.792,1,0.0198,0.663,Underground Rap
0.849,1,0.519,0.419,Underground Rap
0.811,1,0.111,0.522,Underground Rap
0.853,1,0.0261,0.332,Underground Rap
0.742,1,0.0136,0.774,Underground Rap
0.856,1,0.62,0.294,Underground Rap
0.902,1,0.000456,0.836,Underground Rap
0.861,1,0.167,0.371,Underground Rap
0.721,1,0.181,0.705,Underground Rap
0.631,1,0.0223,0.0611,Underground Rap
0.476,1,7.44E-05,0.43,Underground Rap
0.833,1,0.0733,0.071,Underground Rap
0.535,0,0.214,0.418,Underground Rap
0.874,1,0.127,0.119,Underground Rap
0.84,1,0.00799,0.329,Underground Rap
0.742,0,0.154,0.732,Underground Rap
0.68,0,0.0556,0.734,Underground Rap
0.403,0,0.00114,0.0696,Underground Rap
0.797,0,0.282,0.835,Underground Rap
0.768,0,0.331,0.588,Underground Rap
0.493,0,0.0107,0.385,Underground Rap
0.498,0,0.0623,0.276,Underground Rap
0.639,0,0.0358,0.235,Underground Rap
0.734,1,0.00529,0.56,Underground Rap
0.47,0,0.137,0.265,Underground Rap
0.655,1,0.028,0.533,Underground Rap
0.703,0,0.0116,0.127,Underground Rap
0.716,1,0.00806,0.569,Underground Rap
0.86,1,0.393,0.904,Underground Rap
0.856,0,0.489,0.406,Underground Rap
0.463,1,0.393,0.0894,Underground Rap
0.434,0,0.651,0.596,Underground Rap
0.475,1,0.000715,0.561,Underground Rap
0.626,1,0.0804,0.45,Underground Rap
0.884,1,0.252,0.312,Underground Rap
0.65,0,0.0337,0.232,Underground Rap
0.683,0,0.0511,0.0557,Underground Rap
0.703,1,0.023,0.448,Underground Rap
0.643,1,0.259,0.0398,Underground Rap
0.83,1,0.0563,0.146,Underground Rap
0.769,0,0.271,0.388,Underground Rap
0.445,1,0.82,0.375,Underground Rap
0.874,1,0.562,0.401,Underground Rap
0.895,1,0.0777,0.656,Underground Rap
0.822,1,0.25,0.548,Underground Rap
0.738,0,0.0993,0.355,Underground Rap
0.668,1,0.0107,0.286,Underground Rap
0.828,0,0.028,0.177,Underground Rap
0.803,1,0.17,0.0514,Underground Rap
0.581,1,0.201,0.203,Underground Rap
0.842,1,0.0928,0.483,Underground Rap
0.713,0,0.27,0.104,Underground Rap
0.879,1,0.431,0.0748,Underground Rap
0.662,0,0.0325,0.0726,Underground Rap
0.815,0,0.0111,0.148,Underground Rap
0.401,1,0.104,0.301,Underground Rap
0.716,1,0.187,0.223,Underground Rap
0.776,0,0.152,0.335,Underground Rap
0.711,1,0.0159,0.375,Underground Rap
0.785,0,0.611,0.551,Underground Rap
0.875,1,0.541,0.0568,Underground Rap
0.856,1,0.00331,0.849,Underground Rap
0.449,1,0.0312,0.445,Underground Rap
0.847,1,0.0426,0.767,Underground Rap
0.975,1,0.00586,0.14,Underground Rap
0.646,1,0.0586,0.275,Underground Rap
0.82,1,0.474,0.0971,Underground Rap
0.818,1,0.0192,0.335,Underground Rap
0.544,1,7.26E-05,0.357,Underground Rap
0.581,1,0.288,0.72,Underground Rap
0.792,1,0.537,0.146,Underground Rap
0.787,0,0.206,0.625,Underground Rap
0.757,1,0.0153,0.769,Underground Rap
0.697,1,0.0219,0.563,Underground Rap
0.765,1,0.0041,0.296,Underground Rap
0.871,0,0.0701,0.497,Underground Rap
0.659,0,0.00334,0.321,Underground Rap
0.55,1,0.0118,0.0861,Underground Rap
0.838,1,0.136,0.55,Underground Rap
0.844,1,0.0548,0.552,Underground Rap
0.457,1,0.085,0.604,Underground Rap
0.792,1,0.13,0.11,Underground Rap
0.875,1,0.396,0.38,Underground Rap
0.777,1,0.312,0.293,Underground Rap
0.775,0,0.3,0.04,Underground Rap
0.7,1,0.183,0.115,Underground Rap
0.648,0,0.108,0.437,Underground Rap
0.884,1,0.0257,0.582,Underground Rap
0.677,0,0.629,0.52,Underground Rap
0.81,0,0.436,0.161,Underground Rap
0.696,1,0.105,0.125,Underground Rap
0.881,1,0.132,0.351,Underground Rap
0.796,0,0.0246,0.0512,Underground Rap
0.655,1,0.00123,0.0664,Underground Rap
0.754,1,0.0548,0.0397,Underground Rap
0.836,0,0.382,0.422,Underground Rap
0.716,0,0.233,0.28,Underground Rap
0.818,1,0.0218,0.288,Underground Rap
0.704,0,0.00559,0.653,Underground Rap
0.796,1,0.216,0.45,Underground Rap
0.783,1,0.103,0.473,Underground Rap
0.917,1,0.17,0.386,Underground Rap
0.826,0,0.584,0.537,Underground Rap
0.818,1,0.484,0.144,Underground Rap
0.904,1,0.43,0.213,Underground Rap
0.861,1,0.594,0.67,Underground Rap
0.755,1,0.0285,0.218,Underground Rap
0.771,1,0.000828,0.379,Underground Rap
0.731,1,0.0943,0.701,Underground Rap
0.885,0,0.0308,0.28,Underground Rap
0.556,1,0.748,0.68,Underground Rap
0.58,0,0.0152,0.482,Underground Rap
0.776,0,0.874,0.473,Underground Rap
0.842,0,0.0921,0.437,Underground Rap
0.879,0,0.0463,0.325,Underground Rap
0.654,1,0.22,0.921,Underground Rap
0.678,1,0.0185,0.744,Underground Rap
0.859,1,0.0466,0.219,Underground Rap
0.733,1,0.0171,0.581,Underground Rap
0.671,1,0.446,0.263,Underground Rap
0.636,1,0.25,0.296,Underground Rap
0.496,1,0.00552,0.474,Underground Rap
0.937,0,0.0317,0.664,Underground Rap
0.716,1,0.123,0.26,Underground Rap
0.468,1,0.81,0.941,Underground Rap
0.762,1,0.0584,0.37,Underground Rap
0.746,1,0.378,0.672,Underground Rap
0.684,0,0.11,0.295,Underground Rap
0.895,1,0.565,0.325,Underground Rap
0.701,1,0.00971,0.0591,Underground Rap
0.886,0,0.0123,0.355,Underground Rap
0.877,0,0.162,0.541,Underground Rap
0.745,0,0.168,0.185,Underground Rap
0.728,1,0.0155,0.189,Underground Rap
0.764,0,0.253,0.528,Underground Rap
0.601,1,0.571,0.352,Underground Rap
0.666,1,0.256,0.0949,Underground Rap
0.685,1,0.021,0.81,Underground Rap
0.479,1,0.188,0.317,Underground Rap
0.427,1,0.116,0.599,Underground Rap
0.756,0,0.0408,0.648,Underground Rap
0.805,1,0.0255,0.402,Underground Rap
0.788,1,0.0027,0.186,Underground Rap
0.767,1,0.229,0.625,Underground Rap
0.826,1,0.251,0.41,Underground Rap
0.607,1,7.91E-05,0.0383,Underground Rap
0.644,1,0.0877,0.137,Underground Rap
0.743,0,0.749,0.358,Underground Rap
0.76,1,0.0576,0.886,Underground Rap
0.649,0,0.717,0.0294,Underground Rap
0.741,0,0.282,0.454,Underground Rap
0.781,1,0.122,0.0398,Underground Rap
0.906,1,0.0782,0.0609,Underground Rap
0.691,1,0.00248,0.231,Underground Rap
0.869,1,0.000787,0.275,Underground Rap
0.951,1,0.129,0.301,Underground Rap
0.829,0,0.208,0.574,Underground Rap
0.907,0,0.29,0.369,Underground Rap
0.654,1,0.00457,0.311,Underground Rap
0.549,1,0.164,0.685,Underground Rap
0.697,0,0.136,0.394,Underground Rap
0.689,1,0.428,0.284,Underground Rap
0.92,1,0.0191,0.292,Underground Rap
0.948,1,0.0605,0.316,Underground Rap
0.781,0,0.0528,0.114,Underground Rap
0.701,1,0.0452,0.394,Underground Rap
0.572,1,0.000872,0.458,Underground Rap
0.813,1,0.00129,0.313,Underground Rap
0.866,1,0.0402,0.631,Underground Rap
0.891,0,0.00291,0.773,Underground Rap
0.703,1,0.539,0.642,Underground Rap
0.735,0,0.295,0.695,Underground Rap
0.727,1,0.434,0.154,Underground Rap
0.482,1,0.00687,0.4,Underground Rap
0.67,1,0.115,0.337,Underground Rap
0.621,1,0.142,0.0883,Underground Rap
0.873,1,0.288,0.74,Underground Rap
0.85,1,0.00406,0.354,Underground Rap
0.918,1,0.000786,0.259,Underground Rap
0.883,1,0.00744,0.0959,Underground Rap
0.636,1,0.00938,0.46,Underground Rap
0.57,0,0.261,0.226,Underground Rap
0.853,1,0.0515,0.741,Underground Rap
0.775,1,0.381,0.0398,Underground Rap
0.736,1,0.716,0.877,Underground Rap
0.563,1,0.0223,0.819,Underground Rap
0.931,1,0.00596,0.207,Underground Rap
0.825,0,0.0491,0.671,Underground Rap
0.83,1,0.126,0.358,Underground Rap
0.855,1,0.2,0.751,Underground Rap
0.738,1,0.16,0.522,Underground Rap
0.687,1,0.128,0.474,Underground Rap
0.694,1,0.0713,0.592,Underground Rap
0.731,1,0.152,0.495,Underground Rap
0.775,1,0.288,0.477,Underground Rap
0.922,1,0.00829,0.611,Underground Rap
0.799,0,0.0664,0.57,Underground Rap
0.871,1,0.187,0.334,Underground Rap
0.842,0,0.00956,0.107,Underground Rap
0.877,1,0.17,0.702,Underground Rap
0.865,0,0.0366,0.365,Underground Rap
0.803,1,0.148,0.662,Underground Rap
0.835,0,0.271,0.422,Underground Rap
0.261,1,0.00237,0.287,Underground Rap
0.773,1,0.0514,0.391,Underground Rap
0.72,0,0.0433,0.628,Underground Rap
0.686,1,0.00284,0.563,Underground Rap
0.612,1,0.342,0.38,Underground Rap
0.803,0,0.0231,0.683,Underground Rap
0.644,1,0.0661,0.413,Underground Rap
0.891,0,0.482,0.875,Underground Rap
0.718,0,0.00363,0.405,Underground Rap
0.72,0,0.00117,0.246,Underground Rap
0.865,1,0.0624,0.707,Underground Rap
0.75,0,0.00791,0.393,Underground Rap
0.766,0,0.0608,0.273,Underground Rap
0.867,0,0.11,0.549,Underground Rap
0.82,0,0.00959,0.366,Underground Rap
0.84,1,0.334,0.684,Underground Rap
0.8,0,0.146,0.438,Underground Rap
0.958,1,0.0484,0.169,Underground Rap
0.888,0,0.164,0.381,Underground Rap
0.754,0,0.243,0.573,Underground Rap
0.876,1,0.202,0.158,Underground Rap
0.826,1,0.00708,0.0365,Underground Rap
0.924,1,0.432,0.104,Underground Rap
0.625,0,0.147,0.721,Underground Rap
0.755,1,0.241,0.237,Underground Rap
0.645,0,0.292,0.121,Underground Rap
0.642,1,0.295,0.636,Underground Rap
0.611,1,0.000588,0.141,Underground Rap
0.796,1,0.202,0.4,Underground Rap
0.897,0,0.0852,0.389,Underground Rap
0.699,0,0.297,0.261,Underground Rap
0.787,1,0.0238,0.406,Underground Rap
0.82,1,0.541,0.47,Underground Rap
0.6,1,0.00132,0.392,Underground Rap
0.7,1,0.028,0.152,Underground Rap
0.672,1,0.0428,0.587,Underground Rap
0.944,0,0.659,0.775,Underground Rap
0.878,1,0.00961,0.782,Underground Rap
0.702,0,0.321,0.647,Underground Rap
0.496,1,0.0303,0.182,Underground Rap
0.781,0,0.0652,0.61,Underground Rap
0.692,1,0.0332,0.216,Underground Rap
0.765,1,0.723,0.671,Underground Rap
0.681,1,0.106,0.398,Underground Rap
0.792,1,0.058,0.0776,Underground Rap
0.928,0,0.178,0.432,Underground Rap
0.899,1,0.00837,0.904,Underground Rap
0.673,1,0.127,0.349,Underground Rap
0.36,0,0.0047,0.551,Underground Rap
0.807,1,0.167,0.455,Underground Rap
0.8,0,0.0199,0.918,Underground Rap
0.748,1,0.0616,0.197,Underground Rap
0.735,0,0.653,0.369,Underground Rap
0.883,1,0.401,0.768,Underground Rap
0.705,1,0.694,0.718,Underground Rap
0.554,1,0.119,0.463,Underground Rap
0.813,0,0.0019,0.886,Underground Rap
0.718,1,0.134,0.358,Underground Rap
0.881,1,0.0104,0.288,Underground Rap
0.697,0,0.2,0.185,Underground Rap
0.775,1,0.0672,0.581,Underground Rap
0.774,0,0.0404,0.457,Underground Rap
0.835,0,0.113,0.377,Underground Rap
0.395,0,0.737,0.0468,Underground Rap
0.679,1,0.0755,0.571,Underground Rap
0.608,1,0.00387,0.454,Underground Rap
0.595,0,0.462,0.718,Underground Rap
0.707,1,0.291,0.43,Underground Rap
0.418,0,0.0607,0.405,Underground Rap
0.796,1,0.0155,0.433,Underground Rap
0.812,1,0.0433,0.38,Underground Rap
0.758,1,0.128,0.589,Underground Rap
0.594,1,0.012,0.233,Underground Rap
0.726,1,0.126,0.388,Underground Rap
0.678,0,0.735,0.219,Underground Rap
0.876,0,0.12,0.407,Underground Rap
0.759,1,0.0116,0.321,Underground Rap
0.522,1,0.0454,0.296,Underground Rap
0.833,0,0.188,0.203,Underground Rap
0.682,1,0.142,0.225,Underground Rap
0.78,1,0.166,0.656,Underground Rap
0.598,1,0.262,0.611,Underground Rap
0.689,1,0.00328,0.588,Underground Rap
0.8,1,0.334,0.746,Underground Rap
0.823,0,0.0969,0.729,Underground Rap
0.769,0,0.619,0.673,Underground Rap
0.716,0,0.0477,0.287,Underground Rap
0.721,1,0.317,0.457,Underground Rap
0.607,1,0.0053,0.314,Underground Rap
0.696,1,0.0376,0.148,Underground Rap
0.606,1,0.0965,0.615,Underground Rap
0.759,1,0.486,0.264,Underground Rap
0.615,1,0.147,0.0395,Underground Rap
0.691,0,0.247,0.0987,Underground Rap
0.539,1,0.0485,0.507,Underground Rap
0.703,1,0.364,0.479,Underground Rap
0.627,1,0.00188,0.165,Underground Rap
0.79,1,0.00108,0.277,Underground Rap
0.757,0,0.0177,0.655,Underground Rap
0.811,1,0.06,0.316,Underground Rap
0.886,1,0.00215,0.178,Underground Rap
0.458,1,0.00316,0.513,Underground Rap
0.716,1,0.492,0.312,Underground Rap
0.882,0,0.792,0.568,Underground Rap
0.754,1,0.0199,0.75,Underground Rap
0.694,1,0.0397,0.283,Underground Rap
0.731,0,0.714,0.163,Underground Rap
0.675,1,0.0263,0.223,Underground Rap
0.447,1,0.0814,0.24,Underground Rap
0.869,1,0.695,0.634,Underground Rap
0.792,1,0.715,0.678,Underground Rap
0.816,1,0.00618,0.0471,Underground Rap
0.837,1,0.0645,0.762,Underground Rap
0.969,1,0.0847,0.498,Underground Rap
0.857,1,0.149,0.623,Underground Rap
0.809,1,0.216,0.195,Underground Rap
0.93,1,0.089,0.393,Underground Rap
0.784,1,0.00469,0.277,Underground Rap
0.693,1,0.122,0.325,Underground Rap
0.815,0,0.0211,0.719,Underground Rap
0.832,1,0.0126,0.523,Underground Rap
0.922,1,0.0262,0.506,Underground Rap
0.634,1,0.00975,0.164,Underground Rap
0.919,1,0.0118,0.382,Underground Rap
0.851,1,0.0333,0.466,Underground Rap
0.69,1,0.0169,0.45,Underground Rap
0.874,1,0.186,0.111,Underground Rap
0.784,0,0.156,0.746,Underground Rap
0.837,0,0.281,0.618,Underground Rap
0.967,1,0.206,0.901,Underground Rap
0.771,1,0.0746,0.496,Underground Rap
0.675,0,0.565,0.837,Underground Rap
0.573,0,0.405,0.255,Underground Rap
0.797,0,0.0406,0.279,Underground Rap
0.904,1,0.00968,0.6,Underground Rap
0.714,1,0.0498,0.142,Underground Rap
0.859,1,0.252,0.459,Underground Rap
0.799,0,0.044,0.521,Underground Rap
0.733,0,0.0219,0.259,Underground Rap
0.768,0,0.102,0.593,Underground Rap
0.641,0,0.00261,0.442,Underground Rap
0.776,1,0.112,0.219,Underground Rap
0.734,1,0.159,0.566,Underground Rap
0.651,1,0.00479,0.0572,Underground Rap
0.728,0,0.0551,0.359,Underground Rap
0.675,0,0.0518,0.327,Underground Rap
0.768,0,0.201,0.326,Underground Rap
0.562,0,0.196,0.518,Underground Rap
0.806,1,0.0115,0.351,Underground Rap
0.509,0,0.019,0.151,Underground Rap
0.802,1,0.239,0.433,Underground Rap
0.782,1,0.00396,0.422,Underground Rap
0.367,1,0.0373,0.395,Underground Rap
0.906,1,0.131,0.273,Underground Rap
0.398,0,0.225,0.303,Underground Rap
0.798,0,0.084,0.481,Underground Rap
0.965,1,0.109,0.667,Underground Rap
0.762,1,0.482,0.813,Underground Rap
0.819,0,0.0887,0.181,Underground Rap
0.791,1,0.0186,0.524,Underground Rap
0.666,1,0.017,0.207,Underground Rap
0.822,0,0.302,0.323,Underground Rap
0.583,0,0.284,0.3,Underground Rap
0.592,1,0.132,0.43,Underground Rap
0.819,1,0.104,0.622,Underground Rap
0.632,1,0.0195,0.194,Underground Rap
0.483,1,0.00235,0.548,Underground Rap
0.697,0,0.06,0.643,Underground Rap
0.731,0,0.00773,0.394,Underground Rap
0.804,1,0.374,0.54,Underground Rap
0.794,1,0.201,0.384,Underground Rap
0.724,0,0.867,0.409,Underground Rap
0.711,1,0.00515,0.237,Underground Rap
0.782,1,0.119,0.119,Underground Rap
0.548,1,0.141,0.108,Underground Rap
0.373,1,0.162,0.32,Underground Rap
0.845,1,0.0133,0.157,Underground Rap
0.757,0,0.0898,0.726,Underground Rap
0.665,1,0.161,0.288,Underground Rap
0.701,1,0.244,0.34,Underground Rap
0.894,1,0.19,0.119,Underground Rap
0.545,1,0.0119,0.421,Underground Rap
0.541,1,0.0299,0.598,Underground Rap
0.744,0,0.0195,0.619,Underground Rap
0.652,1,0.00881,0.447,Underground Rap
0.69,1,0.179,0.239,Underground Rap
0.727,0,0.202,0.312,Underground Rap
0.735,1,0.37,0.359,Underground Rap
0.733,0,0.00305,0.408,Underground Rap
0.777,1,0.0905,0.462,Underground Rap
0.846,1,0.0121,0.741,Underground Rap
0.921,0,0.127,0.641,Underground Rap
0.767,0,0.767,0.316,Underground Rap
0.804,0,0.139,0.228,Underground Rap
0.628,0,0.0608,0.203,Underground Rap
0.792,1,0.288,0.363,Underground Rap
0.758,1,0.185,0.785,Underground Rap
0.762,1,0.167,0.155,Underground Rap
0.693,0,0.468,0.224,Underground Rap
0.663,1,0.0299,0.326,Underground Rap
0.782,0,0.00308,0.675,Underground Rap
0.783,1,0.00475,0.178,Underground Rap
0.775,1,0.774,0.0872,Underground Rap
0.727,1,0.0834,0.477,Underground Rap
0.909,0,0.221,0.722,Underground Rap
0.502,0,0.453,0.588,Underground Rap
0.908,1,0.00202,0.15,Underground Rap
0.743,0,0.0291,0.226,Underground Rap
0.768,0,0.0136,0.395,Underground Rap
0.594,1,0.187,0.75,Underground Rap
0.621,1,0.16,0.402,Underground Rap
0.754,0,0.0211,0.378,Underground Rap
0.855,0,0.0137,0.514,Underground Rap
0.811,1,0.0334,0.308,Underground Rap
0.918,1,0.0017,0.169,Underground Rap
0.827,1,0.0457,0.403,Underground Rap
0.823,1,0.431,0.452,Underground Rap
0.606,0,0.00299,0.0643,Underground Rap
0.751,1,0.294,0.617,Underground Rap
0.869,1,0.0386,0.641,Underground Rap
0.687,1,0.0185,0.529,Underground Rap
0.86,1,0.272,0.0596,Underground Rap
0.642,0,0.0314,0.0671,Underground Rap
